review;faydali;faydasiz;tarih;satici;yildiz;fotografli
"Ürün tam bir f/p ürünü fiyatina gore çok iyi iki kulaklıkla son ses müzik dinlerseniz dışarıyla ilişkiniz kesiliyor. Konusma icinde memnunum Onlarca kez konuştum sadece 1 kişi sesin uzaktan geliyor dedi. Kulaklığı asıl alma sebebim buydu umarim aynı şekilde devam eder. Bağlantı kopyası sürekli olursa can sıkıcı olabilir ama yine de f/p için kötü diyemem
Ben de herkesle aynı sorundan muzdariptim sol kulaklık hiçbir tepki vermiyor ışıkları yanmıyor ve şarj olmuyordu. Ürünün bozulduğu düşündüm ılk başta ama internete sorunu yazıp araştırmak istedim Çünkü 1 gunde kronik bi ariza bu markaya yakışır değildi. Karsima ""Kulaklığı yuvasına takın ve yuvasındayken çıkarmadan tepesinden düğmesine basılı tutun benim bu şekilde düzeldi."" yorumu çıktı. Uygulamadim ve düzeldi. Eşleşme sorunuyla ilgili de YouTube bir cok video var. . 1 yıldız vermem kötü yoruma bakılır ve sıkıntıyı çözemeyen arkadaşlara yardımcı olması için umarim yardımcı olmuşumdur.";753;86;14.11.2020;Hepsiburada;0;0
Aslında genel olarak ürünü çok beğendim. Yalnız tek yıldız vermemin sebebi aldıktan 4 gün sonra sağ kulaklığın bağlantısının kopması oldu. Bağlantı kopunca ne şarj oldu ne ışığı yandı her şeyi gitti. Araştırınca bu genel bir sorun olduğjnu farkettim ve durumu çözdüm. Burada bunu yazmamım sebebi bu sorunu yaşayanların ilk geleceği yer burası ve çözüm bulmaları. Teması ışığı kesen kulaklığınızın tuşuna basarak şarj kutusuna yerleştirin yerleştirirken bile tuşa basmaya devam edin. Kulaklığı tuşa basılı şarja yerleştirip 1-2 sn daha basın ve elinizi çekin. Işığı tekrar yanmaya ve şarj olmaya başlayacaktır. Bu sorunun telefon kulaklık bağlansı arasında olan bir sorun olaram görüyorum. Bağlantıyı kaçırıp veya karıştırıp kendini kaptıyor gibi. Böyle yaptığımızda tekrar şarj oluyor ve bağlantı sağlanıyor.;150;7;07.12.2020;Hepsiburada;0;0
Hızlı bi şekilde elime ulaştı başta telefona bağlamada hicbir sorum yaşamazken 4. gün yani bugün sağ kulaklık bağlanırken sol kulaklık telefona bağlanmıyor ve şarjı olmasına rağmen üzerinde herhangi bi ışık yanmıyor garanti belgesi var evet ama biz bu ürünü nereye götüreceğiz.;121;21;11.11.2020;Hepsiburada;0;0
Ürünü Hepsiburada dışında bir mağazadan indirim dönemindeyken çok uyguna aldım. Fakat bana gelen ürün s modeli değildi. Peki bu yorumu kabul etmeme sebebiniz nedir fotoğragla birlikte yasadıgımı sorunu dile getirdim ki satıcı ve alıcılar bu konuda temkinli olsunlar.;121;7;08.09.2020;TECHCELL;0;0
Ürün geldiği gün sorunsuz su fakat ertesi gün sol taraf şarj olmamaya başladı sadcee sağ taraf eşleşiyor herhangi bir çözüm bulamadim ses kalitesi fiyata göre iyiydi fakat bu durum canımı sıktı sol taraf sıkıntılı ışığı da yanmıyor arkadaşlar ona göre düşünün derim.;89;12;10.11.2020;Hepsiburada;0;0
"Ürünü hepsiburada satıcısından satın aldım. Ürün orjinalliğini altındaki kazıma kısmını kazıyarak doğruladım. Kulaklıkların önce birbirine ve sonrasında telefona bağlantısını yaptım. Buraya kadar problem yok. Ancak kulaklıkta şöyle bir sorunla karşılaştım ; arama yaparken iki kulaktan ses geliyor ancak müzik dinlemek istediğimde herhangi bir programdan açılan müzik dosyasında sadece sağ kulaklıktan ses veriyor. Spotift youtube gibi farklı programları denedim sonuç aynı. Farklı marka telefonları denedim yine sonuç aynı. Ne yazıkki iade edeceğim.";50;30;06.10.2020;Hepsiburada;0;0
Seste ve konuşmada sorun yaşamadım ama sol kulaklık durduk yere sustu ve sarj olmamaya başladı. Biraz araştırınca binlerce böyle sorun olduğunu gördüm. Açıkçası hangi modeli alırsanız alın başınıza gelecek sanırım.;42;5;12.11.2020;Hepsiburada;0;0
Ürünü alalı daha 3 gün olmuş iken sağ kulaklık çalışmamaya başladı şarj dahi olmuyor;40;7;16.08.2020;Hepsiburada;0;0
TORİMA adlı satıcıdan aldım rezalet bir ürün. asla yetkili firmaya aramama rağmen ulaşamadım. neden mi aradım? bozuk ürün gönderdiler ve servis için günlerce uğraşıp ürünü yolladığımda tamir edildi diyerek elime geri ulaştı ve öncekinden daha bozuk vaziyetteydi. hiç bu kadar sıkıntı çekeceğimi düşünmezdim. gittim sürat kargoya verdim  hem kulaklıksız kaldım hemde internetten elektronik eşya alma diyen insanları haklı çıkardım. 1.5 aydır sıkıntı yaşıyorum ama torima 1 kere bile aramadı. cidden sorumsuz bir satıcı. telefonumun kulaklık girişi bozulduğu için sadece kablosuz kullanabiliyorum ama kulaklığım yok sağol torima. asla asla asla tavsiye etmiyorum. aşırı mağdur edildim hiç bu kadar sinirlenmemiştim.;38;0;06.06.2021;Torima;0;0
Kulaklıkların birinden ses gelmiyor çok denedim sonuna kadar açtım sesini yine de sesi yok;35;6;30.10.2020;Bitex;0;0
Ötme gibi bir ses geliyor ve hışırtı var sürekli. Önermem.;30;0;29.10.2020;Bitex;0;0
kesinlikle almanızı önermiyorum daha fazla para verip iyisini alın ses kalitesinde kulağa oturuşunda görüntüsünde sıkıntı yok. ama telefon konuşması yaparken eğer dışardaysanız sizin sesinizden çok dış dünyanın arabaların vs sesi duyuluyor karşı taraftan eşleşme sorunu var eğer çok uğraşırsanız düzeliyor ama değmez. bir kulaklık tam şarj oluyor diğeri hiç olmuyor bu yüzden diğerinden hiç ses gelmiyor düzeltmek için şarjını bitirip ikisini süreyle aynı anda şarj etmeniz lazım yani kesinlikle değmez ayrıca müzikler arası geçiş yok ses arttırma yok bunları cihazınız üzerinden yapmanız lazım eğer bunları göze alıp almak isterseniz alın ama kablosuz kulaklığın amacı işimizi kolaylaştırmakken daha çok iş açıyor başımıza. samsung un kablosuz kulaklığı bundan daha pahalı ama almışken onu veya apple airpods almanızı öneririm ucuz diye almayın yani içinden şarj kablosu da çıkmıyor ve usb c değil girişi micro usb yani bu konuda da sıkıntı yaşadım kablo bulmakta.;29;21;17.11.2020;Hepsiburada;0;0
Ses kalitesi hiç iyi değil ve gecikme var seslerde konuşurken sesi karşı tarafa az veriyor ve dış çevredeki seslerin hepsini karşıya yansıtıyor verdiğiniz parayı hak eden bir ürün değil;26;84;16.06.2020;Günseli Bilişim;0;0
Yorum güncellemesi yapmak istiyorum. Ürün dün geldi gayet güzeldi fakat bugün anlamsız bir şekilde sağ kulaklık çalışmamaya başladı. Şarj da olmuyor. Kırmızı ışık tamamen gitti. Kaliteli bir ürün olduğunu düşünmüyorum 2. günde belli etti kendini.;25;1;26.11.2020;Torima;0;0
Oyun modunda gecikmenin azaltıldigi söyleniyordu ama yine de baya bir gecikme yaşanıyor oyun oynanabilecek düzeyde değil.. Kutunun şarjı azalınca sıkıntı yaşanıyor kutunun şarjı birazcık bile azalınca kulaklıklar cikarmadiginiz halde kutudan çıkarılmış gibi aktif hale gelip telefona bağlanıyor hatta kutuya geri koysanız bile kapanmıyorlar. Salonda otururken telefon çalıyor açıp kulağıma götürüyorum ama telefondan ses gelmiyor neden? Çünkü odada duran kulaklıklar kutusunda dururlarken telefona baglanmislar.. Sonra kulaklıkları kullanmak için kutusundan bir çıkarıyorsunuz çalışmıyorlar çünkü pilleri bitmiş.. Bu sorunlarla karşılaşmamak için kutuyu sürekli şarj aletine takılı bırakmanız gerekiyor ki ben bunları bilgisayarda kullandığım için yapabiliyorum alıp çıkayım canım isyeyince çıkarıp müzik dinleyeyim film izleyeyim derseniz olmuyor. Bunun (basic s) yerine bir önceki modeli (basic) almadigima pismanim 15 katı fiyata daha kötü bağlantı özelliklerine sahip (kulakliklarin ikisi de tek bir cihazla eslesebiliyor) gecikme konusunda daha iyi olmayan ve donanım sorunları yaşanan bir cihaz aldığım için.;23;3;06.10.2020;Hepsiburada;0;0
Bir hafta geçmedi kulaklıktan dinlediğim müziğin sesi belli belirsiz aralıklarla bir çok kez kesintiye uğramıştır ve bu kesintinin miktarı 10 saniyeye kadar sürebilmektedir. Bu kesinti kullanıma başladığım andan 2 saat süre içerisinde herhangi bir anda yaşanmaktadır. Başka herhangi bir sorun ile karşılaşmadım.;19;7;20.08.2020;Hepsiburada;0;0
Ürün açılmış geldi alt tarafındaki kırmızı bant yoktu garanti belgesi yoktu .internetten kontrol ettiğimde ürünün çakma olduğunu anladım.bu kadar olumlu yorumu kim yazmış anlamıyorum yorumlara kanıp sipariş verdim elime ulaştığı gibi iade talebi oluşturdum kesinlikle almayın tavsiye etmiyorum;16;1;09.10.2021;SFİT TEKNOLOJİ ÜRÜNLERİ;0;0
Çok fazla kopma ve geçikme var;14;45;21.06.2020;;0;0
Çok köt bir ürün. Ne bas ne de tiz odun gibi bir sesei var. Ses seviyesi yetersiz vu kulaklık zerinde bir ses ayar fonksiyonu yok. Verilen paraya yazık 5 para etmez.;13;12;21.10.2020;Hepsiburada;0;0
Ürün cidden çok kalitelim fp ürünü cihazda olan kronik bi problrmin cozumunu vericem ondan 1 yıldoz verdim ürünü aldım 1 gün oldu sağ tarafın ışığı gitti bağlanmıyordu sadece sol calısıordu bu 2sinden birinde başınıza gelebilir yapıcagınız hangi tarafta problem varsa kutudan cıkarın düğmesine basılı tutarak dikkatki şekilde kutuya koyun kesin çözüm;11;1;01.12.2020;Hepsiburada;0;0
"Ürün ""s"" modelini söylemiştim ""2"" modeli geldi üstüne bu ürün zaten feyk ambalajını açmadan iade talebinde bulunuyorum";11;1;02.04.2021;TrendÜrünlerim;0;0
Aldığım ürünü bir ay kullandım .Sağ kulaklık şarz olmuyor.Tamir için Hepsi Buradaya gönderdim.İnşallah sorun çözülür.;11;2;09.09.2020;Hepsiburada;0;0
keşke eksi yıldız puanı olsa da verebilseydim   ürünü  marmaradan denize fırlatsalar akdeniz kıyısına daha hızlı gelirdi;10;22;14.10.2020;Hepsiburada;0;0
Kulaklığı aldıktan 2 gün sonra kulaklıklardan biri şarj olmamaya başladı. Fiyat performans olarak bakın ve her an her şey olabilir düşüncesi ile satın alın.;9;1;23.11.2020;Hepsiburada;0;0
Dışarının sesini veriyor çok kötü. Sanki tuvaletteymis gibi bı ambians oluyor hep. 2 tane aldık çok pismanim;9;4;15.08.2020;Hepsiburada;0;0
Selamlar  hemen üründen bahsetmek istiyorum kargo falan bunlar boş muhabbet  bir kere malzeme kalitesi olarak kutu çok kötü ben sporda kullanmak icin aldım iş görüyor ama böyle ne bileyim telefon görüşmesi için falan kullanımı hayal bir arkadaşımı aradığımda test için tuvaletti misin dedi sesin çok derinden geliyor ve yankı yapıyor  sol kulaklığın şarjı sağ kulaklığa göre çok çabul bitiyor ses deseniz ben müzikte yapıyorum aynı zamanda hi-fi falan dinliyordum bir dönemler bu kulaklığı onlarla karşılaştırmayacağım elbette ama bass tizz mid allaha emanet  hayatta ucuz mal almam sizlerinde almasını tavsiye etmiyorum fakat  sporda böylebangır bangır müzik dinlemek için ideal kulaklık zaten çin malı herhalde kullanma kılavuzu falan çin  ne poşetleme var ne bi garanti belgesi  kadıköy bit pazarından aldık ürünü sanki (gerçi oranın paketlemesi daha iyi) suya dayanıklı mı diye soracaksınız :D terlediğim zaman çıkarığ siliyorum bişey olur diye  umarım salonda bi yerde kırılır da daha düzgün bir şey alırım  tavsiye etmiyorum ben şahsi görüşüm bunlar daha önce hiç bluetooth kulaklık kullanmamış arkadaşlar sanırım bu 5-10 yıldızları vermiş  satıcı ile bir derdim de yok ürün elime ulaştı yani  ucuz malın yahnisi yavan olur diyorum  param yok bunu alayım derseniz anlarım  onun haricinde kulaklık kutusunun kapağı nefesle üflesen alttan açılır o kadar hassas  herkese iyi alışverişler diliyorum bir ürünü dürüst şekilde sizlere tecrübelerimi aktarmaya çalıştım  sağlıkla kalın.;9;7;11.08.2021;vondler;0;0
bana kullanılmış ürün gönderildi. kutusu ezilmiş ürün açılmış jelatini kalkmıştı. 1 yıldız bile fazla;8;0;31.08.2021;RİMA;0;0
Kopma oluyor;8;5;13.10.2020;Hepsiburada;0;0
Kulaklığın tasarımı iyi kulağa iyi takılırsa düşme diye bir problem yaşanmaz. Fakat Telefonum hareket halindeyken pekçok defa bağlantıda kopmalar ve cızırtılar işittim. Başka bir telefonla eşleştirdiğimde de aynı sorun devam etti.;8;0;10.11.2020;Hepsiburada;0;0
Öncelikle istediğim ürün dışında bir ürün gönderilmiş ve iade oluşturmama rağmen ilginç bir şekilde reddedildi. Hepsiburadaya da yapmış olduğum uyarılara rağmen satıcı firma A.E. tarafından mağdur edildim. Arkadaşlar ürün elinize geçtiğinde eksik ve farklı marka gönderilmiş olabilir orijinal olmayabilir (dikkatli olun) ki ben bu satıcı firmada problemler yaşadım malesef  yorumların geneline bakarak almayın bence çünkü 18 mayısta aldığım ürün 2 haziran itibarı ile iade süreci ile gecikti 3-5 kuruş fazla verin kaliteyi ve sabrınızı koruyun. Son olarak ürün marka olarak iyi ama bu satıcıda değil.....Saygılarımla...;8;1;02.06.2021;Atacel Elektronik;0;0
uzak durun;8;5;02.11.2020;Bitex;0;0
Guzel yüksekliği güzel ama seste rahatsiz edicek değişimler oluyor boguluyor ses ve surekli oluyor. Tugba ekinciden delikanlim dinlermis gibi hissediyorsunjz sureklo:( cok uzuldum iade edicem yenisini siparis etme.riskini almali miyim.bilmiyorum :( yine de bende biraz daha ustune koyup jbl alin;7;8;19.10.2020;Hepsiburada;0;0
Dış ortam sesini çok alıyor. Konuştuğum kişiler sesimin çok boğuk geldiğini söylüyorlar. Tavsiye etmiyorum;7;1;29.10.2020;Hepsiburada;0;0
"12 yıl telefonculuk yaptım bundan çok daha ucuza daha kaliteli kulaklıklar emin olun çok var piyasadaki 50-70 bandındaki ürünlerden hiç farkı yok desem yalan olmaz neden mi
1-konuşma sesi çok berbat kiminle konuştuğunuzu bilmeseniz inanın en yakındostunuz dahi olsa karşıdaki konuştuğunuz kişiyi sesinden tanıyamazsınız çok cırtlak ve kalitesiz yetersiz bir konuşma sesi var hemde rahatsız edici bir ses
2-ses kalitesi hem markaya hemde fiyata kıyasla hiç iyi değilvolüm açınca ses boğuluyor netlik yok tiz ve bas desen vasat
3-kulak uyumu desen sıfır kulakta tutabilmek için adeta tornavida batırır gibi kulağımıza zorluoruz en küçük bir harekette de hemn düşüyor
4-şarş kutusu üzerine koydukları şarj yuvası tam bir çin malı çakma telefon işçiliği gibi şarş soketi yuvadan aşağıda duruyor ve inanın 6 ay içinde o yuva yerinden kopar çünki şarş kablosunu takmak için hayli zorlanmanız lazım 
 velhasılı kelam ben hiç memmun kalmadım";7;6;09.03.2021;Torima;0;0
Xiaomi Redmi Airdots Basic 2 TWS Bluetooth 5.0 Kullaklık urun ıyı guzel ama ne bır oncekı sarkıya gecıyor nede bır sonrakı ne cıft bassanız dahı gecmıyor sonrakı sarkıya kulaklıkta bu ozellık yok hep ılerı gıdıyor bır oncekı sarkıyı dınleyemıyorsunuz urun orjınal bu arada ben programla bu ısı cozdum alacak olan kısıler bunu goz onunde bulundursun bence benım tavsıyem bu;7;0;23.11.2020;Hepsiburada;0;0
ne bas ne tiz sesler net gelmio. full dinlerken ses yüksekliği yeterli değil. yorumlara bakarak aldım. ses seviyesinden müzik açısından hiç memnun kalmadım. telefonla konusmak icin alcaklara bisey diyemem. ama muzik icin çöp bir ürün;7;1;16.11.2020;Hepsiburada;0;0
Müzikvideo gibi dinlence için mükemmel. Fakat sesli telefon görüşmelerinde çok fazla cızırtı geliyor. Konuşmak benim için önemli diyenlere kesinlikle önermiyorum. Çok farklı noktalarda ve değişik model telefonlarda denedim sonuç aynı....;7;0;30.09.2020;MGSAKSESUAR;0;0
Kulaklıkta ses geç geliyor  oyunlarda büyük sıkıntı yaratıyor;7;3;26.10.2020;Hepsiburada;0;0
Sürekli bi arıza vermese güzel kulaklık ama artık gına geldi hergün bir sorun çıkarmasından 1 puan çok bile.;6;2;12.11.2020;Hepsiburada;0;0
"Geçenki yorumum için çok pişmanım malesef yine hüsran sarı almıyor dolmuyor bu tüm alternatifleri denememe ragmen yine olumsuz ...
Bu demek değildir ki önceki yorumumun arkasında değilim lakin sarı sorununu sizde tahmin edersiniz ki bu önemli problem. . 
Söyleyeceklerim bu kadar umarım yardımcı olmuşumdur";6;0;27.11.2020;Torima;0;0
Herkesin yaşadığı kronik sorunu ben de yaşadım sol kulaklık açılmıyor. Yorumları okuyarak çözdüm.;5;0;23.11.2020;Hepsiburada;0;0
Oyun ve videolarda ses gecikme sorunu var kesinlikle tavsiye etmem;5;0;10.11.2020;Hepsiburada;0;0
"Memnun değilim. Buyuk bir hayal kırıklığı yaşıyorum. Ben yıllardır sürekli ucuz kalitesiz kulaklıklar alıp duruyorum. Haliyle kısa sürede bozuluyor. İnanın çok para harcadım. En sonunda dedim ki adam gibi bi kulaklık alayım. Kablosuz alayım rahat edeyim. Bi kere alayım ömürlük olsun.
Baktım bu ürün yıllardır çok popüler çok revaçta e fiyatı da indirimli geldi ( halbu ki ilk çıktığı zamanlarda 120ymis) ama sorun değil şu piyasaya göre gayet ıyi fiyat hemen aldım.

1-) ses kesilmesi yaşıyorum. Özellikle instagram twitch gibi yerlerde tek kulaklık aniden gidiyor. Araştırdım telefon wifi modem büyü ayarları baktım yok olmuyor ve bu sorunu yaşayan coook kişi var.
2-) malzeme gerçekten kalitesiz. Çok dikkatli ve sağlam kullanıp gerçekten 1 sene kullanan varsa helal olsun.
3-) şarj süresi bana az geldi. Ortalama günde 6 7 saat kullanmam lazım yetmiyor.

Pişmanım. Koydum kutuya attım bi köşeye. Kablolu market kulağı devam.";5;0;12.08.2021;Torima;0;0
Basic 2 diye satılan ürün basic 1 geldi üstüne satıcının yazdığı orijinallik etiketi veya ürün üstünde seri numarası da yok. Hem düşük model yolluyorlar hem de onun replikası tavsiye etmem kimseye.;5;0;27.05.2021;U-T BİLİŞİM TEKLONOJİ;0;0
Öncelikle üründen memnun değilim ürün orjinel bir ürün değil 3 mt uzaklikta bile müzikte kopma yaşanio ben yorumları okudğumda cok fazla olumsuz yorum görmedim ve ürünün geri iyadesi de yok;5;1;02.01.2021;Hepsiburada;0;0
Beğenmedim ses seviyesi yetersiz;5;7;18.10.2020;Hepsiburada;0;0
"Bu ürünün aynısını kullanıyorum. Eşime de aynısını aldığımdan Olumlu - Olumsuz durumları özetlemek istedim;

1) Kargo zamanında teslim edildi. (+)

Ürünün açıklama kısmının sonuna mutlaka bakın. İki farklı modelden biri gönderileceği gibi tuhaf bir açıklama yazılmış. 

2) Ürünü Xiaomi marka diye alıyorsun şarj kutusu dahil hiçbir yerinde Xiaomi markasını göremiyorsun. (-)

3) Orjinal Xiaomi ile ses kalitesi çok farklı. (-)

4) Kulaklıklardan biri şarj ünitesine fazla gömüldüğünden yuvasında çıkarmak çok zor.  (-)

5) Saatlerce şarj'da bekletmeme rağmen yeterli şarj olmuyor. Kulaklıklardan birinin şarjı 10dk'da bitiyor. (-)

6) Orjinal Xiaomi kulaklıkların kulağa oturuşu bana gelen ürüne göre çok daha iyi.

Sonuç olarak ürünü alırken açıklama kısmını iyi okuyun ve öyle alın.";5;1;01.04.2021;ndeepteknoloji;0;0
Ürün icinde sarz kablosu yok;4;2;17.09.2021;AGM elektronik;0;0
Ürün istediğim gibi çıkmadı farklı bir ürün alacağım.;4;0;09.04.2021;marnis;0;0
Ses kaliteli değil. Ortam seslerinin tamamını duyuyorsunuz dış sesi kesmiyor. Mikrofonu ne kapalı ortamda ne açık ortamds kesinlikle sağlıklı kullanamıyorsunuz. Sesiniz karşı tarafa hiç gitmiyor. Hele dışardaysanız karşınızdaki kişi sadece yoğun olarak etrafınızdaki sesleri duyuyor.;4;1;19.12.2020;MGSAKSESUAR;0;0
"Arkadaşlar ürün 2 günde elime geldi teslimat anlamında bir sıkıntı yaşamadım. Şarj sonrası kullanıma aldığımda kim ile konuştuysam sesimin çok kötü geldiğini dile getirdi. Akabinde kontrol ettiğimde bir kulaklığın kafasının açık olduğunu içindeki kabloların gözüktüğünü fark ettim. Sonrasında kutuya baktığımda ""basic"" modeli üstünü etiket ile kaplayarak ""basic2"" ye dönüştürdüklerini fark ettim(satıcı puanı 10 bu arada). Özetle yanlış ve kötü bir ürün geldi iade sürecini başlattım.";3;0;07.09.2021;notebookyedekparca;0;0
Beklentimin dışında bir ürün;3;4;09.09.2020;TECHCELL;0;0
Ürün cidden çok kaliteli. fp ürünü cihazda olan kronik bi problemin cozumunu vericem ondan 1 yıldız verdim ürünü aldım 1 gün oldu sağ tarafın ışığı gitti bağlanmıyordu . sadece sol calısıyordu bu 2sinden birinde başınıza gelebilir . yapacagınız hangi tarafta problem varsa kutudan cıkarın düğmesine basılı tutarak dikkatki şekilde kutuya koyun kesin çözüm;3;1;08.12.2020;Torima;0;0
